Make,Model,Year,Engine Fuel Type,Transmission Type,MSRP
Mitsubishi,Endeavor,2008,premium unleaded (required),AUTOMATIC,29099
Mitsubishi,Endeavor,2008,premium unleaded (required),AUTOMATIC,27599
Mitsubishi,Endeavor,2008,premium unleaded (required),AUTOMATIC,27599
Mitsubishi,Endeavor,2010,premium unleaded (recommended),AUTOMATIC,29999
Mitsubishi,Endeavor,2010,premium unleaded (recommended),AUTOMATIC,31499
Mitsubishi,Endeavor,2010,premium unleaded (recommended),AUTOMATIC,27999
Mitsubishi,Endeavor,2011,premium unleaded (recommended),AUTOMATIC,28299
Mitsubishi,Endeavor,2011,premium unleaded (recommended),AUTOMATIC,32099
Mitsubishi,Endeavor,2011,premium unleaded (recommended),AUTOMATIC,33599
Hyundai,Entourage,2007,regular unleaded,AUTOMATIC,26395
Hyundai,Entourage,2007,regular unleaded,AUTOMATIC,28895
Hyundai,Entourage,2007,regular unleaded,AUTOMATIC,23895
Hyundai,Entourage,2008,regular unleaded,AUTOMATIC,29895
Hyundai,Entourage,2008,regular unleaded,AUTOMATIC,23995
Buick,Envision,2016,premium unleaded (recommended),AUTOMATIC,42070
Buick,Envision,2016,premium unleaded (recommended),AUTOMATIC,44710
Buick,Envision,2017,flex-fuel (unleaded/E85),AUTOMATIC,39570
Buick,Envision,2017,premium unleaded (recommended),AUTOMATIC,44960
Buick,Envision,2017,flex-fuel (unleaded/E85),AUTOMATIC,35870
Buick,Envision,2017,premium unleaded (recommended),AUTOMATIC,42320
Buick,Envision,2017,flex-fuel (unleaded/E85),AUTOMATIC,37720
Buick,Envision,2017,flex-fuel (unleaded/E85),AUTOMATIC,37720
GMC,Envoy XL,2004,regular unleaded,AUTOMATIC,33570
GMC,Envoy XL,2004,regular unleaded,AUTOMATIC,38120
GMC,Envoy XL,2004,regular unleaded,AUTOMATIC,31320
GMC,Envoy XL,2004,regular unleaded,AUTOMATIC,35870
GMC,Envoy XL,2005,regular unleaded,AUTOMATIC,33810
GMC,Envoy XL,2005,regular unleaded,AUTOMATIC,36060
GMC,Envoy XL,2005,regular unleaded,AUTOMATIC,38160
GMC,Envoy XL,2005,regular unleaded,AUTOMATIC,31945
GMC,Envoy XL,2005,regular unleaded,AUTOMATIC,40235
GMC,Envoy XL,2005,regular unleaded,AUTOMATIC,29695
GMC,Envoy XL,2006,regular unleaded,AUTOMATIC,33160
GMC,Envoy XL,2006,regular unleaded,AUTOMATIC,37600
GMC,Envoy XL,2006,regular unleaded,AUTOMATIC,29630
GMC,Envoy XL,2006,regular unleaded,AUTOMATIC,30910
GMC,Envoy XL,2006,regular unleaded,AUTOMATIC,35350
GMC,Envoy XL,2006,regular unleaded,AUTOMATIC,27380
GMC,Envoy XUV,2005,regular unleaded,AUTOMATIC,36115
GMC,Envoy XUV,2005,regular unleaded,AUTOMATIC,29780
GMC,Envoy XUV,2005,regular unleaded,AUTOMATIC,33865
GMC,Envoy XUV,2005,regular unleaded,AUTOMATIC,32030
GMC,Envoy,2007,regular unleaded,AUTOMATIC,32960
GMC,Envoy,2007,regular unleaded,AUTOMATIC,26760
GMC,Envoy,2007,regular unleaded,AUTOMATIC,30770
GMC,Envoy,2007,regular unleaded,AUTOMATIC,34990
GMC,Envoy,2007,regular unleaded,AUTOMATIC,28950
GMC,Envoy,2007,regular unleaded,AUTOMATIC,37190
GMC,Envoy,2008,regular unleaded,AUTOMATIC,34020
GMC,Envoy,2008,regular unleaded,AUTOMATIC,27980
GMC,Envoy,2008,regular unleaded,AUTOMATIC,37105
GMC,Envoy,2008,regular unleaded,AUTOMATIC,34970
GMC,Envoy,2008,regular unleaded,AUTOMATIC,30115
GMC,Envoy,2008,regular unleaded,AUTOMATIC,31885
GMC,Envoy,2009,regular unleaded,AUTOMATIC,35615
GMC,Envoy,2009,regular unleaded,AUTOMATIC,36535
GMC,Envoy,2009,regular unleaded,AUTOMATIC,30625
GMC,Envoy,2009,regular unleaded,AUTOMATIC,32760
GMC,Envoy,2009,regular unleaded,AUTOMATIC,38670
GMC,Envoy,2009,regular unleaded,AUTOMATIC,33480
Ferrari,Enzo,2003,premium unleaded (required),AUTOMATED_MANUAL,643330
Volkswagen,Eos,2014,premium unleaded (recommended),AUTOMATED_MANUAL,38325
Volkswagen,Eos,2014,premium unleaded (recommended),AUTOMATED_MANUAL,42095
Volkswagen,Eos,2014,premium unleaded (recommended),AUTOMATED_MANUAL,35595
Volkswagen,Eos,2015,premium unleaded (recommended),AUTOMATED_MANUAL,39545
Volkswagen,Eos,2015,premium unleaded (recommended),AUTOMATED_MANUAL,42745
Volkswagen,Eos,2015,premium unleaded (recommended),AUTOMATED_MANUAL,36145
Volkswagen,Eos,2016,premium unleaded (recommended),AUTOMATED_MANUAL,31995
Suzuki,Equator,2010,regular unleaded,AUTOMATIC,22075
Suzuki,Equator,2010,regular unleaded,AUTOMATIC,25645
Suzuki,Equator,2010,regular unleaded,AUTOMATIC,24775
Suzuki,Equator,2010,regular unleaded,AUTOMATIC,28850
Suzuki,Equator,2010,regular unleaded,AUTOMATIC,30900
Suzuki,Equator,2010,regular unleaded,MANUAL,17520
Suzuki,Equator,2010,regular unleaded,AUTOMATIC,25125
Suzuki,Equator,2010,regular unleaded,AUTOMATIC,23245
Suzuki,Equator,2010,regular unleaded,AUTOMATIC,27825
Suzuki,Equator,2010,regular unleaded,MANUAL,18825
Suzuki,Equator,2011,regular unleaded,AUTOMATIC,25979
Suzuki,Equator,2011,regular unleaded,AUTOMATIC,25279
Suzuki,Equator,2011,regular unleaded,AUTOMATIC,28279
Suzuki,Equator,2011,regular unleaded,MANUAL,17595
Suzuki,Equator,2011,regular unleaded,AUTOMATIC,29150
Suzuki,Equator,2011,regular unleaded,AUTOMATIC,22479
Suzuki,Equator,2012,regular unleaded,MANUAL,19299
Suzuki,Equator,2012,regular unleaded,MANUAL,17899
Suzuki,Equator,2012,regular unleaded,AUTOMATIC,28699
Suzuki,Equator,2012,regular unleaded,AUTOMATIC,25699
Suzuki,Equator,2012,regular unleaded,AUTOMATIC,22799
Suzuki,Equator,2012,regular unleaded,AUTOMATIC,29550
Suzuki,Equator,2012,regular unleaded,AUTOMATIC,26299
Chevrolet,Equinox,2015,regular unleaded,AUTOMATIC,26270
Chevrolet,Equinox,2015,regular unleaded,AUTOMATIC,26170
Chevrolet,Equinox,2015,regular unleaded,AUTOMATIC,27920
Chevrolet,Equinox,2015,regular unleaded,AUTOMATIC,28170
Chevrolet,Equinox,2015,regular unleaded,AUTOMATIC,31920
Chevrolet,Equinox,2015,regular unleaded,AUTOMATIC,33670
Chevrolet,Equinox,2015,regular unleaded,AUTOMATIC,24520
Chevrolet,Equinox,2015,regular unleaded,AUTOMATIC,22120
Chevrolet,Equinox,2015,regular unleaded,AUTOMATIC,29920
Chevrolet,Equinox,2016,regular unleaded,AUTOMATIC,22600
Chevrolet,Equinox,2016,regular unleaded,AUTOMATIC,31490
Chevrolet,Equinox,2016,regular unleaded,AUTOMATIC,29740
Chevrolet,Equinox,2016,regular unleaded,AUTOMATIC,26960
Chevrolet,Equinox,2016,regular unleaded,AUTOMATIC,28200
Chevrolet,Equinox,2016,regular unleaded,AUTOMATIC,25210
Chevrolet,Equinox,2016,regular unleaded,AUTOMATIC,26450
Chevrolet,Equinox,2017,regular unleaded,AUTOMATIC,25510
Chevrolet,Equinox,2017,regular unleaded,AUTOMATIC,27260
Chevrolet,Equinox,2017,regular unleaded,AUTOMATIC,26750
Chevrolet,Equinox,2017,regular unleaded,AUTOMATIC,23100
Chevrolet,Equinox,2017,regular unleaded,AUTOMATIC,31790
Chevrolet,Equinox,2017,regular unleaded,AUTOMATIC,30040
Chevrolet,Equinox,2017,regular unleaded,AUTOMATIC,28500
Hyundai,Equus,2014,premium unleaded (recommended),AUTOMATIC,61250
Hyundai,Equus,2014,premium unleaded (recommended),AUTOMATIC,68500
Hyundai,Equus,2015,premium unleaded (recommended),AUTOMATIC,61500
Hyundai,Equus,2015,premium unleaded (recommended),AUTOMATIC,68750
Hyundai,Equus,2016,premium unleaded (recommended),AUTOMATIC,68750
Hyundai,Equus,2016,premium unleaded (recommended),AUTOMATIC,61500
Lexus,ES 250,1990,regular unleaded,MANUAL,2000
Lexus,ES 250,1991,regular unleaded,MANUAL,2000
Lexus,ES 300h,2015,regular unleaded,AUTOMATIC,40580
Lexus,ES 300h,2016,regular unleaded,AUTOMATIC,41020
Lexus,ES 300h,2017,regular unleaded,AUTOMATIC,41820
Lexus,ES 300,2001,premium unleaded (required),AUTOMATIC,31505
Lexus,ES 300,2002,regular unleaded,AUTOMATIC,31505
Lexus,ES 300,2003,regular unleaded,AUTOMATIC,31725
Lexus,ES 330,2004,regular unleaded,AUTOMATIC,31725
Lexus,ES 330,2005,regular unleaded,AUTOMATIC,32175
Lexus,ES 330,2006,regular unleaded,AUTOMATIC,32300
Lexus,ES 350,2015,regular unleaded,AUTOMATIC,37700
Lexus,ES 350,2015,regular unleaded,AUTOMATIC,40440
Lexus,ES 350,2016,regular unleaded,AUTOMATIC,38100
Lexus,ES 350,2017,regular unleaded,AUTOMATIC,38900
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,85795
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,83195
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,78695
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,87070
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,77295
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,74695
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,82570
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,92275
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,75970
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,81295
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,84470
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,78570
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,94875
Cadillac,Escalade ESV,2015,flex-fuel (unleaded/E85),AUTOMATIC,79970
Cadillac,Escalade ESV,2016,premium unleaded (recommended),AUTOMATIC,80045
Cadillac,Escalade ESV,2016,premium unleaded (recommended),AUTOMATIC,82645
Cadillac,Escalade ESV,2016,premium unleaded (recommended),AUTOMATIC,87145
Cadillac,Escalade ESV,2016,premium unleaded (recommended),AUTOMATIC,75970
Cadillac,Escalade ESV,2016,premium unleaded (recommended),AUTOMATIC,78570
Cadillac,Escalade ESV,2016,premium unleaded (recommended),AUTOMATIC,84545
Cadillac,Escalade ESV,2016,premium unleaded (recommended),AUTOMATIC,92350
Cadillac,Escalade ESV,2016,premium unleaded (recommended),AUTOMATIC,94950
Cadillac,Escalade ESV,2017,premium unleaded (recommended),AUTOMATIC,83995
Cadillac,Escalade ESV,2017,premium unleaded (recommended),AUTOMATIC,95195
Cadillac,Escalade ESV,2017,premium unleaded (recommended),AUTOMATIC,81395
Cadillac,Escalade ESV,2017,premium unleaded (recommended),AUTOMATIC,88495
Cadillac,Escalade ESV,2017,premium unleaded (recommended),AUTOMATIC,78995
Cadillac,Escalade ESV,2017,premium unleaded (recommended),AUTOMATIC,76395
Cadillac,Escalade ESV,2017,premium unleaded (recommended),AUTOMATIC,97795
Cadillac,Escalade ESV,2017,premium unleaded (recommended),AUTOMATIC,85895
Cadillac,Escalade EXT,2011,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,67350
Cadillac,Escalade EXT,2011,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,69740
Cadillac,Escalade EXT,2011,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,62160
Cadillac,Escalade EXT,2012,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,69640
Cadillac,Escalade EXT,2012,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,63060
Cadillac,Escalade EXT,2012,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,67250
Cadillac,Escalade EXT,2013,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,69640
Cadillac,Escalade EXT,2013,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,63060
Cadillac,Escalade EXT,2013,flex-fuel (premium unleaded recommended/E85),AUTOMATIC,67250
Cadillac,Escalade Hybrid,2011,regular unleaded,AUTOMATIC,88435
Cadillac,Escalade Hybrid,2011,regular unleaded,AUTOMATIC,76685
Cadillac,Escalade Hybrid,2011,regular unleaded,AUTOMATIC,85935
Cadillac,Escalade Hybrid,2011,regular unleaded,AUTOMATIC,74135
Cadillac,Escalade Hybrid,2012,regular unleaded,AUTOMATIC,76400
Cadillac,Escalade Hybrid,2012,regular unleaded,AUTOMATIC,83295
Cadillac,Escalade Hybrid,2012,regular unleaded,AUTOMATIC,85845
Cadillac,Escalade Hybrid,2012,regular unleaded,AUTOMATIC,73850
Cadillac,Escalade Hybrid,2013,regular unleaded,AUTOMATIC,74425
Cadillac,Escalade Hybrid,2013,regular unleaded,AUTOMATIC,83870
Cadillac,Escalade Hybrid,2013,regular unleaded,AUTOMATIC,76975
Cadillac,Escalade Hybrid,2013,regular unleaded,AUTOMATIC,86420
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,80195
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,84070
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,91875
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,76970
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,71695
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,72970
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,75570
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,81470
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,82795
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,78295
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,75695
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,79570
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,74295
Cadillac,Escalade,2015,flex-fuel (unleaded/E85),AUTOMATIC,89275
Cadillac,Escalade,2016,premium unleaded (recommended),AUTOMATIC,81545
Cadillac,Escalade,2016,premium unleaded (recommended),AUTOMATIC,89350
Cadillac,Escalade,2016,premium unleaded (recommended),AUTOMATIC,79645
Cadillac,Escalade,2016,premium unleaded (recommended),AUTOMATIC,84145
Cadillac,Escalade,2016,premium unleaded (recommended),AUTOMATIC,91950
Cadillac,Escalade,2016,premium unleaded (recommended),AUTOMATIC,77045
Cadillac,Escalade,2016,premium unleaded (recommended),AUTOMATIC,75570
Cadillac,Escalade,2016,premium unleaded (recommended),AUTOMATIC,72970
Cadillac,Escalade,2017,premium unleaded (recommended),AUTOMATIC,92195
Cadillac,Escalade,2017,premium unleaded (recommended),AUTOMATIC,80995
Cadillac,Escalade,2017,premium unleaded (recommended),AUTOMATIC,82895
Cadillac,Escalade,2017,premium unleaded (recommended),AUTOMATIC,85495
Cadillac,Escalade,2017,premium unleaded (recommended),AUTOMATIC,94795
Cadillac,Escalade,2017,premium unleaded (recommended),AUTOMATIC,75995
Cadillac,Escalade,2017,premium unleaded (recommended),AUTOMATIC,73395
Cadillac,Escalade,2017,premium unleaded (recommended),AUTOMATIC,78395
Ford,Escape Hybrid,2009,regular unleaded,AUTOMATIC,31975
Ford,Escape Hybrid,2009,regular unleaded,AUTOMATIC,33725
Ford,Escape Hybrid,2009,regular unleaded,AUTOMATIC,29645
Ford,Escape Hybrid,2009,regular unleaded,AUTOMATIC,31395
Ford,Escape Hybrid,2010,regular unleaded,AUTOMATIC,34120
Ford,Escape Hybrid,2010,regular unleaded,AUTOMATIC,32370
Ford,Escape Hybrid,2010,regular unleaded,AUTOMATIC,31610
Ford,Escape Hybrid,2010,regular unleaded,AUTOMATIC,29860
Ford,Escape Hybrid,2011,regular unleaded,AUTOMATIC,30570
Ford,Escape Hybrid,2011,regular unleaded,AUTOMATIC,34830
Ford,Escape Hybrid,2011,regular unleaded,AUTOMATIC,32320
Ford,Escape Hybrid,2011,regular unleaded,AUTOMATIC,33080
Ford,Escape,2015,premium unleaded (recommended),AUTOMATIC,29735
Ford,Escape,2015,premium unleaded (recommended),AUTOMATIC,25650
Ford,Escape,2015,premium unleaded (recommended),AUTOMATIC,27400
Ford,Escape,2015,regular unleaded,AUTOMATIC,23450
Ford,Escape,2015,premium unleaded (recommended),AUTOMATIC,31485
Ford,Escape,2016,premium unleaded (recommended),AUTOMATIC,27540
Ford,Escape,2016,premium unleaded (recommended),AUTOMATIC,25790
Ford,Escape,2016,premium unleaded (recommended),AUTOMATIC,29995
Ford,Escape,2016,regular unleaded,AUTOMATIC,23590
Ford,Escape,2016,premium unleaded (recommended),AUTOMATIC,31745
Ford,Escape,2017,regular unleaded,AUTOMATIC,23600
Ford,Escape,2017,regular unleaded,AUTOMATIC,29100
Ford,Escape,2017,regular unleaded,AUTOMATIC,30850
Ford,Escape,2017,regular unleaded,AUTOMATIC,26850
Ford,Escape,2017,regular unleaded,AUTOMATIC,25100
Ford,Escort,2001,regular unleaded,MANUAL,12340
Ford,Escort,2002,regular unleaded,MANUAL,14315
Ford,Escort,2002,regular unleaded,MANUAL,12815
Ford,Escort,2002,regular unleaded,AUTOMATIC,15015
Ford,Escort,2002,regular unleaded,MANUAL,13860
Ford,Escort,2002,regular unleaded,AUTOMATIC,14090
Ford,Escort,2003,regular unleaded,MANUAL,13205
Ford,Escort,2003,regular unleaded,MANUAL,14355
Ford,Escort,2003,regular unleaded,MANUAL,14810
Lotus,Esprit,2002,premium unleaded (required),MANUAL,89825
Lotus,Esprit,2003,premium unleaded (required),MANUAL,90825
Lotus,Esprit,2004,premium unleaded (required),MANUAL,93225
Buick,Estate Wagon,1990,regular unleaded,AUTOMATIC,2000
Suzuki,Esteem,2000,regular unleaded,MANUAL,2000
Suzuki,Esteem,2000,regular unleaded,MANUAL,2000
Suzuki,Esteem,2000,regular unleaded,MANUAL,2000
Suzuki,Esteem,2000,regular unleaded,MANUAL,2000
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,14199
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,16499
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,15499
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,14999
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,16699
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,15699
Suzuki,Esteem,2001,regular unleaded,MANUAL,13699
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,15799
Suzuki,Esteem,2001,regular unleaded,MANUAL,13199
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,14699
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,15899
Suzuki,Esteem,2001,regular unleaded,MANUAL,14199
Suzuki,Esteem,2001,regular unleaded,MANUAL,14899
Suzuki,Esteem,2001,regular unleaded,MANUAL,14699
Suzuki,Esteem,2001,regular unleaded,MANUAL,13999
Suzuki,Esteem,2001,regular unleaded,MANUAL,14499
Suzuki,Esteem,2001,regular unleaded,AUTOMATIC,15199
Suzuki,Esteem,2002,regular unleaded,MANUAL,13299
Suzuki,Esteem,2002,regular unleaded,AUTOMATIC,16799
Suzuki,Esteem,2002,regular unleaded,MANUAL,14799
Suzuki,Esteem,2002,regular unleaded,AUTOMATIC,14299
Suzuki,Esteem,2002,regular unleaded,MANUAL,13799
Suzuki,Esteem,2002,regular unleaded,AUTOMATIC,14799
Suzuki,Esteem,2002,regular unleaded,AUTOMATIC,16599
Suzuki,Esteem,2002,regular unleaded,AUTOMATIC,15299
Suzuki,Esteem,2002,regular unleaded,MANUAL,14299
Suzuki,Esteem,2002,regular unleaded,AUTOMATIC,15799
Volkswagen,EuroVan,2001,premium unleaded (required),AUTOMATIC,27700
Volkswagen,EuroVan,2001,premium unleaded (required),AUTOMATIC,26200
Volkswagen,EuroVan,2002,premium unleaded (recommended),AUTOMATIC,26200
Volkswagen,EuroVan,2002,premium unleaded (recommended),AUTOMATIC,27700
Volkswagen,EuroVan,2003,premium unleaded (recommended),AUTOMATIC,26200
Volkswagen,EuroVan,2003,premium unleaded (recommended),AUTOMATIC,27700
Lotus,Evora 400,2017,premium unleaded (required),MANUAL,91900
Lotus,Evora 400,2017,premium unleaded (required),MANUAL,91900
Lotus,Evora,2011,premium unleaded (required),MANUAL,64000
Lotus,Evora,2011,premium unleaded (required),MANUAL,65500
Lotus,Evora,2013,premium unleaded (required),MANUAL,66800
Lotus,Evora,2013,premium unleaded (required),MANUAL,77100
Lotus,Evora,2013,premium unleaded (required),MANUAL,78600
Lotus,Evora,2013,premium unleaded (required),MANUAL,68300
Lotus,Evora,2014,premium unleaded (required),MANUAL,78750
Lotus,Evora,2014,premium unleaded (required),MANUAL,68750
Lotus,Evora,2014,premium unleaded (required),MANUAL,79980
Lotus,Evora,2014,premium unleaded (required),MANUAL,69980
Infiniti,EX35,2008,premium unleaded (recommended),AUTOMATIC,31900
Infiniti,EX35,2008,premium unleaded (recommended),AUTOMATIC,36850
Infiniti,EX35,2008,premium unleaded (recommended),AUTOMATIC,33300
Infiniti,EX35,2008,premium unleaded (recommended),AUTOMATIC,35450
Infiniti,EX35,2009,premium unleaded (recommended),AUTOMATIC,35200
Infiniti,EX35,2009,premium unleaded (recommended),AUTOMATIC,37400
Infiniti,EX35,2009,premium unleaded (recommended),AUTOMATIC,36000
Infiniti,EX35,2009,premium unleaded (recommended),AUTOMATIC,33800
Infiniti,EX35,2010,premium unleaded (recommended),AUTOMATIC,33800
Infiniti,EX35,2010,premium unleaded (recommended),AUTOMATIC,37400
Infiniti,EX35,2010,premium unleaded (recommended),AUTOMATIC,35200
Infiniti,EX35,2010,premium unleaded (recommended),AUTOMATIC,36000
Hyundai,Excel,1992,regular unleaded,MANUAL,2000
Hyundai,Excel,1992,regular unleaded,MANUAL,2000
Hyundai,Excel,1992,regular unleaded,MANUAL,2000
Hyundai,Excel,1992,regular unleaded,MANUAL,2000
Hyundai,Excel,1993,regular unleaded,MANUAL,2000
Hyundai,Excel,1993,regular unleaded,MANUAL,2000
Hyundai,Excel,1993,regular unleaded,MANUAL,2000
Hyundai,Excel,1993,regular unleaded,MANUAL,2000
Hyundai,Excel,1994,regular unleaded,MANUAL,2000
Hyundai,Excel,1994,regular unleaded,MANUAL,2000
Hyundai,Excel,1994,regular unleaded,MANUAL,2000
Lotus,Exige,2009,premium unleaded (recommended),MANUAL,74995
Lotus,Exige,2009,premium unleaded (recommended),MANUAL,65690
Lotus,Exige,2010,premium unleaded (recommended),MANUAL,65690
Lotus,Exige,2011,premium unleaded (recommended),MANUAL,65690
Lotus,Exige,2011,premium unleaded (recommended),MANUAL,70750
Lotus,Exige,2011,premium unleaded (recommended),MANUAL,74950
Infiniti,EX,2011,premium unleaded (recommended),AUTOMATIC,35200
Infiniti,EX,2011,premium unleaded (recommended),AUTOMATIC,36600
Infiniti,EX,2011,premium unleaded (recommended),AUTOMATIC,37400
Infiniti,EX,2011,premium unleaded (recommended),AUTOMATIC,38800
Infiniti,EX,2012,premium unleaded (recommended),AUTOMATIC,38100
Infiniti,EX,2012,premium unleaded (recommended),AUTOMATIC,37200
Infiniti,EX,2012,premium unleaded (recommended),AUTOMATIC,35800
Infiniti,EX,2012,premium unleaded (recommended),AUTOMATIC,39500
Infiniti,EX,2013,premium unleaded (recommended),AUTOMATIC,36900
Infiniti,EX,2013,premium unleaded (recommended),AUTOMATIC,38300
Infiniti,EX,2013,premium unleaded (recommended),AUTOMATIC,39250
Infiniti,EX,2013,premium unleaded (recommended),AUTOMATIC,40650
Ford,Expedition,2016,regular unleaded,AUTOMATIC,58185
Ford,Expedition,2016,regular unleaded,AUTOMATIC,62025
Ford,Expedition,2016,regular unleaded,AUTOMATIC,62985
Ford,Expedition,2016,regular unleaded,AUTOMATIC,59375
Ford,Expedition,2016,regular unleaded,AUTOMATIC,66025
Ford,Expedition,2016,regular unleaded,AUTOMATIC,57795
Ford,Expedition,2016,regular unleaded,AUTOMATIC,60835
Ford,Expedition,2016,regular unleaded,AUTOMATIC,64945
Ford,Expedition,2016,regular unleaded,AUTOMATIC,45435
Ford,Expedition,2016,regular unleaded,AUTOMATIC,63375
Ford,Expedition,2016,regular unleaded,AUTOMATIC,48360
Ford,Expedition,2016,regular unleaded,AUTOMATIC,60335
