Make,Model,Year,Engine Fuel Type,Engine HP,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Style,MSRP
Chevrolet,Camaro,2016,premium unleaded (recommended),275,MANUAL,rear wheel drive,2,Coupe,25700
Chevrolet,Camaro,2016,premium unleaded (recommended),275,MANUAL,rear wheel drive,2,Coupe,29800
Chevrolet,Camaro,2016,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,43300
Chevrolet,Camaro,2016,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,36300
Chevrolet,Camaro,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,42905
Chevrolet,Camaro,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,47905
Chevrolet,Camaro,2017,premium unleaded (recommended),275,MANUAL,rear wheel drive,2,Convertible,35605
Chevrolet,Camaro,2017,premium unleaded (recommended),275,AUTOMATIC,rear wheel drive,2,Convertible,32600
Chevrolet,Camaro,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,41905
Chevrolet,Camaro,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,36905
Chevrolet,Camaro,2017,premium unleaded (recommended),275,MANUAL,rear wheel drive,2,Coupe,30405
Chevrolet,Camaro,2017,premium unleaded (recommended),275,AUTOMATIC,rear wheel drive,2,Coupe,26600
Chevrolet,Camaro,2017,premium unleaded (recommended),275,MANUAL,rear wheel drive,2,Coupe,25905
Chevrolet,Camaro,2017,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,61140
Chevrolet,Camaro,2017,premium unleaded (recommended),275,MANUAL,rear wheel drive,2,Convertible,31905
Chevrolet,Camaro,2017,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,67140
Chevrolet,Caprice,1994,regular unleaded,260,AUTOMATIC,rear wheel drive,4,Wagon,2000
Chevrolet,Caprice,1994,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Sedan,2000
Chevrolet,Caprice,1994,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Sedan,2000
Chevrolet,Caprice,1995,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Sedan,2000
Chevrolet,Caprice,1995,regular unleaded,260,AUTOMATIC,rear wheel drive,4,Wagon,2000
Chevrolet,Caprice,1996,regular unleaded,260,AUTOMATIC,rear wheel drive,4,Wagon,2000
Chevrolet,Caprice,1996,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Sedan,2000
Chevrolet,Captiva Sport,2013,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,24155
Chevrolet,Captiva Sport,2013,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,29615
Chevrolet,Captiva Sport,2013,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,25770
Chevrolet,Captiva Sport,2013,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,24940
Chevrolet,Captiva Sport,2014,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,25145
Chevrolet,Captiva Sport,2014,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,24360
Chevrolet,Captiva Sport,2014,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,25975
Chevrolet,Captiva Sport,2014,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,29495
Chevrolet,Captiva Sport,2015,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,25985
Chevrolet,Captiva Sport,2015,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,29505
Chevrolet,Captiva Sport,2015,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,25155
Chevrolet,Captiva Sport,2015,flex-fuel (unleaded/E85),180,AUTOMATIC,front wheel drive,4,4dr SUV,24370
Chevrolet,Cavalier,2003,regular unleaded,140,MANUAL,front wheel drive,4,Sedan,14230
Chevrolet,Cavalier,2003,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,14030
Chevrolet,Cavalier,2003,regular unleaded,140,MANUAL,front wheel drive,4,Sedan,15730
Chevrolet,Cavalier,2003,regular unleaded,140,MANUAL,front wheel drive,4,Sedan,17030
Chevrolet,Cavalier,2003,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,16830
Chevrolet,Cavalier,2003,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,15530
Chevrolet,Cavalier,2004,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,17410
Chevrolet,Cavalier,2004,regular unleaded,140,MANUAL,front wheel drive,4,Sedan,16105
Chevrolet,Cavalier,2004,regular unleaded,140,MANUAL,front wheel drive,4,Sedan,14435
Chevrolet,Cavalier,2004,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,15905
Chevrolet,Cavalier,2004,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,14235
Chevrolet,Cavalier,2004,regular unleaded,140,MANUAL,front wheel drive,4,Sedan,17610
Chevrolet,Cavalier,2004,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,10135
Chevrolet,Cavalier,2005,regular unleaded,140,MANUAL,front wheel drive,4,Sedan,16290
Chevrolet,Cavalier,2005,regular unleaded,140,MANUAL,front wheel drive,4,Sedan,14610
Chevrolet,Cavalier,2005,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,16090
Chevrolet,Cavalier,2005,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,17510
Chevrolet,Cavalier,2005,regular unleaded,140,MANUAL,front wheel drive,4,Sedan,17710
Chevrolet,Cavalier,2005,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,14410
Chevrolet,Cavalier,2005,regular unleaded,140,MANUAL,front wheel drive,2,Coupe,10325
Chevrolet,Celebrity,1990,regular unleaded,135,AUTOMATIC,front wheel drive,4,Wagon,2000
Chevrolet,Celebrity,1990,regular unleaded,110,AUTOMATIC,front wheel drive,4,Wagon,2000
Chevrolet,Chevy Van,1996,regular unleaded,195,AUTOMATIC,rear wheel drive,3,Cargo Van,2000
Chevrolet,Chevy Van,1996,regular unleaded,195,AUTOMATIC,rear wheel drive,3,Cargo Van,2000
Chevrolet,Chevy Van,1996,regular unleaded,195,AUTOMATIC,rear wheel drive,3,Cargo Van,2000
Chevrolet,Chevy Van,1997,regular unleaded,200,AUTOMATIC,rear wheel drive,3,Cargo Van,2000
Chevrolet,Chevy Van,1997,regular unleaded,200,AUTOMATIC,rear wheel drive,3,Cargo Van,2000
Chevrolet,Chevy Van,1997,regular unleaded,200,AUTOMATIC,rear wheel drive,3,Cargo Van,2000
Chevrolet,Chevy Van,1998,regular unleaded,200,AUTOMATIC,rear wheel drive,3,Cargo Van,2050
Chevrolet,Chevy Van,1998,regular unleaded,200,AUTOMATIC,rear wheel drive,3,Cargo Van,2052
Chevrolet,Chevy Van,1998,regular unleaded,200,AUTOMATIC,rear wheel drive,3,Cargo Van,2116
Chevrolet,City Express,2015,regular unleaded,131,AUTOMATIC,front wheel drive,4,Cargo Minivan,23515
Chevrolet,City Express,2015,regular unleaded,131,AUTOMATIC,front wheel drive,4,Cargo Minivan,21955
Chevrolet,City Express,2016,regular unleaded,131,AUTOMATIC,front wheel drive,4,Cargo Minivan,23515
Chevrolet,City Express,2016,regular unleaded,131,AUTOMATIC,front wheel drive,4,Cargo Minivan,21955
Chevrolet,City Express,2017,regular unleaded,131,AUTOMATIC,front wheel drive,4,Cargo Minivan,22405
Chevrolet,City Express,2017,regular unleaded,131,AUTOMATIC,front wheel drive,4,Cargo Minivan,23515
Chevrolet,Classic,2004,regular unleaded,140,AUTOMATIC,front wheel drive,4,Sedan,19505
Chevrolet,Classic,2005,regular unleaded,140,AUTOMATIC,front wheel drive,4,Sedan,19690
Chevrolet,Cobalt,2008,regular unleaded,148,MANUAL,front wheel drive,2,Coupe,14410
Chevrolet,Cobalt,2008,regular unleaded,148,MANUAL,front wheel drive,4,Sedan,15120
Chevrolet,Cobalt,2008,premium unleaded (recommended),260,MANUAL,front wheel drive,2,Coupe,22335
Chevrolet,Cobalt,2008,regular unleaded,148,MANUAL,front wheel drive,4,Sedan,14410
Chevrolet,Cobalt,2008,regular unleaded,173,MANUAL,front wheel drive,4,Sedan,19695
Chevrolet,Cobalt,2008,regular unleaded,148,MANUAL,front wheel drive,2,Coupe,15120
Chevrolet,Cobalt,2008,regular unleaded,173,MANUAL,front wheel drive,2,Coupe,19695
Chevrolet,Cobalt,2009,regular unleaded,155,MANUAL,front wheel drive,2,Coupe,16460
Chevrolet,Cobalt,2009,regular unleaded,155,MANUAL,front wheel drive,4,Sedan,15660
Chevrolet,Cobalt,2009,premium unleaded (recommended),260,MANUAL,front wheel drive,2,Coupe,23425
Chevrolet,Cobalt,2009,regular unleaded,155,MANUAL,front wheel drive,2,Coupe,15660
Chevrolet,Cobalt,2009,premium unleaded (recommended),260,MANUAL,front wheel drive,4,Sedan,23425
Chevrolet,Cobalt,2009,regular unleaded,155,MANUAL,front wheel drive,4,Sedan,14990
Chevrolet,Cobalt,2009,regular unleaded,155,MANUAL,front wheel drive,2,Coupe,14990
Chevrolet,Cobalt,2009,regular unleaded,155,MANUAL,front wheel drive,4,Sedan,16460
Chevrolet,Cobalt,2010,regular unleaded,155,MANUAL,front wheel drive,4,Sedan,15670
Chevrolet,Cobalt,2010,premium unleaded (recommended),260,MANUAL,front wheel drive,2,Coupe,24535
Chevrolet,Cobalt,2010,regular unleaded,155,MANUAL,front wheel drive,2,Coupe,14990
Chevrolet,Cobalt,2010,regular unleaded,155,MANUAL,front wheel drive,4,Sedan,16470
Chevrolet,Cobalt,2010,regular unleaded,155,MANUAL,front wheel drive,4,Sedan,14990
Chevrolet,Cobalt,2010,regular unleaded,155,MANUAL,front wheel drive,2,Coupe,16470
Chevrolet,Cobalt,2010,regular unleaded,155,MANUAL,front wheel drive,2,Coupe,15670
Chevrolet,Colorado,2012,regular unleaded,300,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,28340
Chevrolet,Colorado,2012,regular unleaded,242,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,29480
Chevrolet,Colorado,2012,regular unleaded,185,MANUAL,four wheel drive,4,Extended Cab Pickup,23030
Chevrolet,Colorado,2012,regular unleaded,185,MANUAL,four wheel drive,2,Regular Cab Pickup,20980
Chevrolet,Colorado,2012,regular unleaded,242,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,30320
Chevrolet,Colorado,2012,regular unleaded,242,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,26160
Chevrolet,Colorado,2012,regular unleaded,242,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,27490
Chevrolet,Colorado,2012,regular unleaded,185,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,22955
Chevrolet,Colorado,2012,regular unleaded,185,MANUAL,rear wheel drive,4,Extended Cab Pickup,19730
Chevrolet,Colorado,2012,regular unleaded,185,AUTOMATIC,four wheel drive,2,Regular Cab Pickup,24440
Chevrolet,Colorado,2012,regular unleaded,185,MANUAL,rear wheel drive,2,Regular Cab Pickup,17475
Chevrolet,Colorado,2012,regular unleaded,185,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,24285
Chevrolet,Colorado,2012,regular unleaded,185,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,26620
Chevrolet,Colorado,2012,regular unleaded,185,AUTOMATIC,rear wheel drive,2,Regular Cab Pickup,20370
Chevrolet,Colorado,2012,regular unleaded,300,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,27010
Chevrolet,Colorado,2012,regular unleaded,242,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,28460
Chevrolet,Colorado,2015,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,29220
Chevrolet,Colorado,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,29550
Chevrolet,Colorado,2015,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,25850
Chevrolet,Colorado,2015,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,28630
Chevrolet,Colorado,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,27110
Chevrolet,Colorado,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,24330
Chevrolet,Colorado,2015,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,26885
Chevrolet,Colorado,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,30005
Chevrolet,Colorado,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34415
Chevrolet,Colorado,2015,regular unleaded,200,MANUAL,rear wheel drive,4,Extended Cab Pickup,21775
Chevrolet,Colorado,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,32085
Chevrolet,Colorado,2015,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,30785
Chevrolet,Colorado,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,32385
Chevrolet,Colorado,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,34115
Chevrolet,Colorado,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,25170
Chevrolet,Colorado,2015,regular unleaded,200,MANUAL,rear wheel drive,4,Extended Cab Pickup,20120
Chevrolet,Colorado,2015,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,27630
Chevrolet,Colorado,2015,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,29705
Chevrolet,Colorado,2015,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,31555
Chevrolet,Colorado,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,30665
Chevrolet,Colorado,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,32895
Chevrolet,Colorado,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,35000
Chevrolet,Colorado,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,30365
Chevrolet,Colorado,2016,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,28515
Chevrolet,Colorado,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,33195
Chevrolet,Colorado,2016,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,30030
Chevrolet,Colorado,2016,regular unleaded,200,MANUAL,rear wheel drive,4,Extended Cab Pickup,20100
Chevrolet,Colorado,2016,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,32440
Chevrolet,Colorado,2016,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,31670
Chevrolet,Colorado,2016,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,26510
Chevrolet,Colorado,2016,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,30435
Chevrolet,Colorado,2016,regular unleaded,200,AUTOMATIC,four wheel drive,4,Extended Cab Pickup,27545
Chevrolet,Colorado,2016,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,24990
Chevrolet,Colorado,2016,regular unleaded,305,AUTOMATIC,four wheel drive,4,Crew Cab Pickup,35300
Chevrolet,Colorado,2016,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,27920
Chevrolet,Colorado,2016,regular unleaded,200,MANUAL,rear wheel drive,4,Extended Cab Pickup,22435
Chevrolet,Colorado,2016,regular unleaded,200,AUTOMATIC,rear wheel drive,4,Extended Cab Pickup,25980
Chevrolet,Colorado,2016,regular unleaded,305,AUTOMATIC,rear wheel drive,4,Crew Cab Pickup,29440
Chevrolet,Corsica,1994,regular unleaded,120,AUTOMATIC,front wheel drive,4,Sedan,2000
Chevrolet,Corsica,1996,regular unleaded,120,AUTOMATIC,front wheel drive,4,Sedan,2000
Chevrolet,Corvette,2015,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,68160
Chevrolet,Corvette,2015,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,64160
Chevrolet,Corvette,2015,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,83000
Chevrolet,Corvette,2015,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,63160
Chevrolet,Corvette,2015,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,64000
Chevrolet,Corvette,2015,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,55000
Chevrolet,Corvette,2015,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,87650
Chevrolet,Corvette,2015,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,73450
Chevrolet,Corvette,2015,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,64450
Chevrolet,Corvette,2015,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,69450
Chevrolet,Corvette,2015,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,60000
Chevrolet,Corvette,2015,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,59000
Chevrolet,Corvette,2015,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,82270
Chevrolet,Corvette,2015,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,86270
Chevrolet,Corvette,2015,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,91650
Chevrolet,Corvette,2015,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,79000
Chevrolet,Corvette,2015,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,68450
Chevrolet,Corvette,2015,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,59160
Chevrolet,Corvette,2016,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,88345
Chevrolet,Corvette,2016,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,79400
Chevrolet,Corvette,2016,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,70145
Chevrolet,Corvette,2016,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,65145
Chevrolet,Corvette,2016,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,83400
Chevrolet,Corvette,2016,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,82965
Chevrolet,Corvette,2016,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,68855
Chevrolet,Corvette,2016,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,59855
Chevrolet,Corvette,2016,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,64400
Chevrolet,Corvette,2016,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,74145
Chevrolet,Corvette,2016,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,63855
Chevrolet,Corvette,2016,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,86965
Chevrolet,Corvette,2016,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,59400
Chevrolet,Corvette,2016,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,92345
Chevrolet,Corvette,2016,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,60400
Chevrolet,Corvette,2016,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,64855
Chevrolet,Corvette,2016,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,69145
Chevrolet,Corvette,2016,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,55400
Chevrolet,Corvette,2017,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,87015
Chevrolet,Corvette,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,59905
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,74195
Chevrolet,Corvette,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,65195
Chevrolet,Corvette,2017,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,88395
Chevrolet,Corvette,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,59450
Chevrolet,Corvette,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,55450
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,70195
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,68905
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,65450
Chevrolet,Corvette,2017,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,79450
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,69905
Chevrolet,Corvette,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,69195
Chevrolet,Corvette,2017,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,63905
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,69450
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,60450
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,79195
Chevrolet,Corvette,2017,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,92395
Chevrolet,Corvette,2017,premium unleaded (required),650,MANUAL,rear wheel drive,2,Convertible,83450
Chevrolet,Corvette,2017,premium unleaded (required),650,MANUAL,rear wheel drive,2,Coupe,83015
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,73905
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Convertible,64450
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,64905
Chevrolet,Corvette,2017,premium unleaded (recommended),460,MANUAL,rear wheel drive,2,Coupe,75195
Chevrolet,Corvette Stingray,2014,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,53000
Chevrolet,Corvette Stingray,2014,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Coupe,57000
Chevrolet,Corvette Stingray,2014,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,62000
Chevrolet,Corvette Stingray,2014,premium unleaded (recommended),455,MANUAL,rear wheel drive,2,Convertible,58000
Chevrolet,Cruze,2015,regular unleaded,138,MANUAL,front wheel drive,4,Sedan,16170
Chevrolet,Cruze,2015,regular unleaded,138,AUTOMATIC,front wheel drive,4,Sedan,23270
Chevrolet,Cruze,2015,regular unleaded,138,MANUAL,front wheel drive,4,Sedan,20095
Chevrolet,Cruze,2015,regular unleaded,138,MANUAL,front wheel drive,4,Sedan,17745
Chevrolet,Cruze,2015,regular unleaded,138,AUTOMATIC,front wheel drive,4,Sedan,20095
Chevrolet,Cruze,2015,regular unleaded,138,AUTOMATIC,front wheel drive,4,Sedan,24270
Chevrolet,Cruze,2015,regular unleaded,138,AUTOMATIC,front wheel drive,4,Sedan,18870
Chevrolet,Cruze,2015,regular unleaded,138,MANUAL,front wheel drive,4,Sedan,19065
Chevrolet,Cruze,2015,regular unleaded,138,AUTOMATIC,front wheel drive,4,Sedan,21370
